time_ns,frame,event
15663904017,312,2
15663918673,313,1
15666547931,323,0
15684620311,313,2
15684632919,314,1
15687246753,324,0
15705165592,314,2
15705178616,315,1
15707619933,325,0
15725827645,315,2
15725841501,316,1
15727318182,326,0
15746668614,316,2
15746681063,317,1
15749276399,327,0
15767293290,317,2
15767306442,318,1
15768743346,328,0
15787853547,318,2
15787867372,319,1
15789299380,329,0
15808679636,319,2
15808692213,320,1
15810119549,330,0
15829322456,320,2
15829335737,321,1
15832664790,331,0
15849712245,321,2
15849725078,322,1
15852355520,332,0
15870511358,322,2
15870523006,323,1
15871966375,333,0
15891303686,323,2
15891317350,324,1
15893905039,334,0
15911817318,324,2
15911832455,325,1
15914459760,335,0
15932524236,325,2
15932536236,326,1
15935142358,336,0
15953106734,326,2
15953119791,327,1
15955571156,337,0
15973568749,327,2
15973582190,328,1
15975747274,338,0
15994509210,328,2
15994520122,329,1
15995956642,339,0
16015188703,329,2
16015200543,330,1
16017287130,340,0
16035603068,330,2
16035615773,331,1
16037054149,341,0
16056387876,331,2
16056399556,332,1
16059031982,342,0
16077215405,332,2
16077227438,333,1
16079568911,343,0
16097764207,333,2
16097775855,334,1
16099222776,344,0
16118517046,334,2
16118529526,335,1
16121127647,345,0
16139324254,335,2
16139338271,336,1
16141921863,346,0
16159660826,336,2
16159674426,337,1
16161117219,347,0
16180329182,337,2
16180341375,338,1
16182943144,348,0
16201103494,338,2
16201115782,339,1
16203726000,349,0
16221507203,339,2
16221511300,340,1
16223795684,350,0
16242360397,340,2
16242372526,341,1
16243812886,351,0
16263037106,341,2
16263048627,342,1
16264501723,352,0
16283352973,342,2
16283367469,343,1
16285986359,353,0
16304330394,343,2
16304344763,344,1
16305801700,354,0
16325017632,344,2
16325031680,345,1
16327646410,355,0
16345570913,345,2
16345584738,346,1
16347034538,356,0
16366332648,346,2
16366343785,347,1
16368927953,357,0
16387055183,347,2
16387068111,348,1
16389657080,358,0
16407582063,348,2
16407594768,349,1
16410200729,359,0
16428374520,349,2
16428386328,350,1
16431167078,360,0
16449127967,350,2
16449139807,351,1
16450749132,361,0
16469691200,351,2
16469703233,352,1
16471139497,362,0
16490615052,352,2
16490626541,353,1
16493212277,363,0
16511276017,353,2
16511288049,354,1
16512746362,364,0
16531711087,354,2
16531723823,355,1
16533168984,365,0
16552515544,355,2
16552528152,356,1
16553972576,366,0
16573264542,356,2
16573277311,357,1
16575885896,367,0
16594419601,357,2
16594430641,358,1
16595869690,368,0
16615117334,358,2
16615127479,359,1
16617711903,369,0
16635890558,359,2
16635902206,360,1
16638522056,370,0
16656231546,360,2
16656244026,361,1
16658875684,371,0
16676986113,361,2
16676999233,362,1
16679603658,372,0
16697515457,362,2
16697526882,363,1
16699660798,373,0
16718147845,363,2
16718160518,364,1
16719678512,374,0
16738955982,364,2
16738967470,365,1
16740391158,375,0
16759653907,365,2
16759665908,366,1
16761102204,376,0
16780039632,366,2
16780052848,367,1
16782672570,377,0
16800602162,367,2
16800613938,368,1
16803250780,378,0
16821033872,368,2
16821046608,369,1
16823563575,379,0
16841149765,369,2
16841161925,370,1
16843602986,380,0
16861520097,370,2
16861532258,371,1
16863556123,381,0
16874558960,371,2
16874572240,372,1
16877165273,382,0
16887443930,372,2
16887459226,373,1
16888917923,383,0
16900373029,373,2
16900389093,374,1
16902113686,384,0
16913308464,374,2
16913326225,375,1
16915933178,385,0
16926073015,375,2
16926091352,376,1
16928749026,386,0
16939089285,376,2
16939106021,377,1
16941700110,387,0
16952038609,377,2
16952053809,378,1
16954701371,388,0
16964822680,378,2
16964841112,379,1
16967466626,389,0
16977861286,379,2
16977879847,380,1
16980502352,390,0
16990875540,380,2
16990891124,381,1
16993489853,391,0
17003548152,381,2
17003565176,382,1
17006371367,392,0
17016418721,382,2
17016434882,383,1
17019062252,393,0
17029096198,383,2
17029113606,384,1
17031765297,394,0
17041893229,384,2
17041912110,385,1
17044525239,395,0
17054920859,385,2
17054936604,386,1
17057554501,396,0
17067666177,386,2
17067682818,387,1
17070320108,397,0
17080487754,387,2
17080504458,388,1
17083168469,398,0
17093291441,388,2
17093310066,389,1
17095940988,399,0
17106025463,389,2
17106042424,390,1
17108806917,400,0
17118839071,390,2
17118853664,391,1
17120336905,401,0
17131719369,391,2
17131736489,392,1
17134355283,402,0
17144598131,392,2
17144617555,393,1
17147242045,403,0
17157360761,393,2
17157398426,394,1
17160050405,404,0
17170341414,394,2
17170354758,395,1
17172974992,405,0
17183197679,395,2
17183213360,396,1
17185866586,406,0
17196225309,396,2
17196244702,397,1
17198870952,407,0
17209122888,397,2
17209141352,398,1
17211797523,408,0
17222011762,398,2
17222031538,399,1
17224679069,409,0
17234703862,399,2
17234718615,400,1
17237336736,410,0
17247380603,400,2
17247398427,401,1
17250020933,411,0
17260139649,401,2
17260155010,402,1
17262804300,412,0
17272917288,402,2
17272934633,403,1
17275566003,413,0
17285579596,403,2
17285597644,404,1
17288212342,414,0
17298256176,404,2
17298274161,405,1
17300862841,415,0
17311087289,405,2
17311102745,406,1
17313691842,416,0
17323791997,406,2
17323809342,407,1
17326415143,417,0
17336587717,407,2
17336604165,408,1
17339220591,418,0
17349434926,408,2
17349449614,409,1
17352060600,419,0
17362295735,409,2
17362309528,410,1
17364912449,420,0
17374985532,410,2
17374988700,411,1
17387646784,411,2
17387650496,412,1
17400168831,412,2
17400172543,413,1
17412805890,413,2
17412809283,414,1
17425435557,414,2
17425438725,415,1
17438075688,415,2
17438080105,416,1
17450734476,416,2
17450738668,417,1
17463409008,417,2
17463412688,418,1
17476117109,418,2
17476120757,419,1
17488743896,419,2
17488748088,420,1
17501384251,420,2
17639704233,302,4
17639709898,303,3
17643047943,303,4
17643051847,304,3
17646329220,304,4
17646332516,305,3
17649581439,305,4
17649583935,306,3
17652836282,306,4
17652839322,307,3
17656077877,307,4
17656080854,308,3
17659310960,308,4
17659313072,309,3
17662538123,309,4
17662540395,310,3
17665742853,310,4
17665745381,311,3
17668990464,311,4
17668992864,312,3
17672210363,312,4
17672212411,313,3
17675433077,313,4
17675435285,314,3
17678683537,314,4
17678685873,315,3
17681901035,315,4
17681904267,316,3
17685148006,316,4
17685150022,317,3
17688403362,317,4
17688405730,318,3
17691652509,318,4
17691655421,319,3
17694922713,319,4
17694925401,320,3
17698142163,320,4
17698144467,321,3
17701435344,321,4
17701437712,322,3
17704699308,322,4
17704701324,323,3
17707954151,323,4
17707956423,324,3
17711211010,324,4
17711212803,325,3
17714473662,325,4
17714475710,326,3
17717705433,326,4
17717707673,327,3
17720963476,327,4
17720965877,328,3
17724213808,328,4
17724216336,329,3
17727591791,329,4
17727594159,330,3
17730840714,330,4
17730843722,331,3
17734071909,331,4
17734074949,332,3
17737324992,332,4
17737327456,333,3
17740590652,333,4
17740592988,334,3
17743832375,334,4
17743834583,335,3
17747084818,335,4
17747087250,336,3
17750316717,336,4
17750318925,337,3
17753557064,337,4
17753559336,338,3
17756834500,338,4
17756836932,339,3
17760096160,339,4
17760098944,340,3
17763360252,340,4
17763362780,341,3
17766604727,341,4
17766607095,342,3
17769828241,342,4
17769830545,343,3
17773072941,343,4
17773075085,344,3
17776317992,344,4
17776320104,345,3
17779542466,345,4
17779545026,346,3
17782786301,346,4
17782788414,347,3
17786023512,347,4
17786025945,348,3
17789271252,348,4
17789273876,349,3
17792542288,349,4
17792544432,350,3
17795789291,350,4
17795791467,351,3
17799030086,351,4
17799032454,352,3
17802279457,352,4
17802281953,353,3
17805520860,353,4
17805522620,354,3
17808786168,354,4
17808788344,355,3
17812053940,355,4
17812056404,356,3
17815320496,356,4
17815323120,357,3
17818609388,357,4
17818611436,358,3
17821879400,358,4
17821881800,359,3
17825183141,359,4
17825184965,360,3
17828482337,360,4
17828484545,361,3
17831789214,361,4
17831791294,362,3
17835085243,362,4
17835087611,363,3
17838385048,363,4
17838387160,364,3
17841672724,364,4
17841674644,365,3
17844956208,365,4
17844957968,366,3
17848232972,366,4
17848235308,367,3
17851508776,367,4
17851510696,368,3
17854776420,368,4
17854778468,369,3
17858018399,369,4
17858021087,370,3
17861259162,370,4
17861261210,371,3
17864462292,371,4
17864464724,372,3
17867722864,372,4
17867725488,373,3
17870936682,373,4
17870939050,374,3
17874119076,374,4
17874121316,375,3
17877315389,375,4
17877317629,376,3
17880515031,376,4
17880517591,377,3
17883698417,377,4
17883700497,378,3
17886874634,378,4
17886877034,379,3
17890025922,379,4
17890028387,380,3
17893206684,380,4
17893209180,381,3
17896389941,381,4
17896392021,382,3
17899573999,382,4
17899576079,383,3
17902773513,383,4
17902776041,384,3
17905935073,384,4
17905937186,385,3
17909123387,385,4
17909125851,386,3
17912321493,386,4
17912323765,387,3
17915516879,387,4
17915518863,388,3
17918699272,388,4
17918701128,389,3
17921873281,389,4
17921875393,390,3
17925077403,390,4
17925079387,391,3
17928262421,391,4
17928265173,392,3
17931423662,392,4
17931425582,393,3
17934596711,393,4
17934599111,394,3
17937760576,394,4
17937775616,395,3
17940939001,395,4
17940941305,396,3
17944090962,396,4
17944093618,397,3
17947257803,397,4
17947259883,398,3
17950439908,398,4
17950442532,399,3
17953590844,399,4
17953593149,400,3
17956762102,400,4
17956765110,401,3
17959955407,401,4
17959957551,402,3
17963128968,402,4
17963130856,403,3
17966304770,403,4
17966307490,404,3
17969454138,404,4
17969456538,405,3
17972628307,405,4
17972630451,406,3
17975802380,406,4
17975804685,407,3
17978981446,407,4
17978983974,408,3
17982125982,408,4
17982127678,409,3
17985287607,409,4
17985289879,410,3
17988446800,410,4
17988449136,411,3
17991585384,411,4
17991587944,412,3
17994729344,412,4
17994731552,413,3
17997877465,413,4
17997879769,414,3
18001025713,414,4
18001028017,415,3
18004176586,415,4
18004179562,416,3
18007330466,416,4
18007332450,417,3
18010478203,417,4
18010480699,418,3
18013614675,418,4
18013616627,419,3
18016787180,419,4
18016789836,420,3
18019968389,420,4
